#k-distance eigenvalue[eV]
2.47002679 -0.76330000
2.51636558 -0.73990000
2.56270437 -0.70920000
2.60904316 -0.67100000
2.65538195 -0.62640000
2.70172074 -0.57620000
2.74805953 -0.52110000
2.79439832 -0.46250000
2.84073711 -0.40190000
2.84073711 -0.40190000
2.88424562 -0.42460000
2.92775413 -0.48990000
2.97126264 -0.59040000
3.01477115 -0.71550000
3.05827966 -0.85300000
3.10178817 -0.99060000
3.14529668 -1.11600000
3.18880519 -1.22190000
3.23231370 -1.30270000
3.27582221 -1.35800000
3.31933072 -1.39180000
3.36283924 -1.40800000
3.40634775 -1.41170000
3.44985626 -1.40740000
3.49336477 -1.39830000
3.53687328 -1.38730000
3.58038179 -1.37650000
3.62389030 -1.36770000
3.66739881 -1.37750000
3.71090732 -1.38290000
3.71090732 -1.38290000
3.75657941 -1.44700000
3.80225150 -1.54420000
3.84792359 -1.66360000
3.89359568 -1.80050000
3.93926777 -1.94610000
3.98493987 -2.09140000
4.03061196 -2.22700000
4.07628405 -2.34280000
4.12195614 -2.43080000
4.16762823 -2.48500000
4.21330032 -2.50300000
4.21330032 -2.50300000
4.25516641 -2.48850000
4.29703246 -2.44680000
4.33889855 -2.38190000
4.38076464 -2.29740000
4.42263073 -2.19730000
4.46449681 -2.08530000
4.50636290 -1.96440000
4.54822899 -1.83820000
4.59009507 -1.70980000
4.63196116 -1.58450000
4.67382722 -1.47280000
4.71569331 -1.39340000
4.75755939 -1.34560000
4.79942548 -1.30080000
4.84129157 -1.24230000
4.88315765 -1.16330000
4.92502374 -1.06340000
4.96688983 -0.94600000
5.00875591 -0.81920000
5.05062197 -0.69190000
5.09248806 -0.57630000
5.13435415 -0.48340000
5.17622023 -0.42290000
5.21808632 -0.40190000
5.21808632 -1.38290000
5.26442511 -1.49990000
5.31076390 -1.66140000
5.35710269 -1.83640000
5.40344148 -2.01650000
5.44978027 -2.19370000
5.49611906 -2.35910000
5.54245785 -2.50380000
5.58879664 -2.61830000
5.63513543 -2.69270000
5.68147422 -2.71840000
5.68147422 -2.50300000
5.72781301 -2.61530000
5.77415180 -2.72210000
5.82049059 -2.82190000
5.86682938 -2.91210000
5.91316817 -2.99150000
5.95950696 -3.05820000
6.00584575 -3.11160000
6.05218453 -3.15050000
6.09852332 -3.17420000
6.14486211 -3.18210000

0.00000000 -0.03660000
0.04350851 -0.04680000
0.08701702 -0.16090000
0.13052553 -0.33430000
0.17403404 -0.54320000
0.21754255 -0.77370000
0.26105106 -1.01500000
0.30455957 -1.13250000
0.34806808 -1.21930000
0.39157659 -1.30840000
0.43508511 -1.39750000
0.47859362 -1.48410000
0.52210213 -1.56720000
0.56561064 -1.64530000
0.60911915 -1.71570000
0.65262766 -1.77750000
0.69613617 -1.82960000
0.73964468 -1.87130000
0.78315319 -1.90140000
0.82666170 -1.91970000
0.87017021 -1.92580000
0.87017021 -1.92580000
0.91584230 -1.94500000
0.96151439 -1.99890000
1.00718648 -2.07750000
1.05285857 -2.16270000
1.09853067 -2.22810000
1.14420276 -2.24930000
1.18987485 -2.22530000
1.23554694 -2.16980000
1.28121903 -2.09380000
1.32689112 -2.00340000
1.37256321 -1.90250000
1.37256321 -1.90250000
1.41442930 -2.00210000
1.45629536 -2.10570000
1.49816144 -2.21110000
1.54002753 -2.31500000
1.58189362 -2.41400000
1.62375970 -2.50400000
1.66562579 -2.47620000
1.70749188 -2.32090000
1.74935797 -2.16210000
1.79122405 -2.00270000
1.83309011 -1.84440000
1.87495620 -1.68960000
1.91682228 -1.53980000
1.95868837 -1.39700000
2.00055446 -1.26150000
2.04242054 -1.13190000
2.08428663 -1.00350000
2.12615272 -0.86150000
2.16801881 -0.68930000
2.20988486 -0.49680000
2.25175095 -0.30870000
2.29361704 -0.14890000
2.33548312 -0.04500000
2.37734921 -0.03660000
2.37734921 -0.03660000
2.42368800 -0.09230000
2.47002679 -0.24050000
2.51636558 -0.45570000
2.56270437 -0.70920000
2.60904316 -0.67100000
2.65538195 -0.62640000
2.70172074 -0.57620000
2.74805953 -0.52110000
2.79439832 -0.46250000
2.84073711 -0.40190000
2.84073711 -0.40190000
2.88424562 -0.42460000
2.92775413 -0.48990000
2.97126264 -0.59040000
3.01477115 -0.71550000
3.05827966 -0.85300000
3.10178817 -0.99060000
3.14529668 -1.11600000
3.18880519 -1.22190000
3.23231370 -1.30270000
3.27582221 -1.35800000
3.31933072 -1.39180000
3.36283924 -1.40800000
3.40634775 -1.41170000
3.44985626 -1.40740000
3.49336477 -1.39830000
3.53687328 -1.38730000
3.58038179 -1.37650000
3.62389030 -1.36770000
3.66739881 -1.37750000
3.71090732 -1.38290000
3.71090732 -1.38290000
3.75657941 -1.44700000
3.80225150 -1.54420000
3.84792359 -1.66360000
3.89359568 -1.80050000
3.93926777 -1.94610000
3.98493987 -2.09140000
4.03061196 -2.22700000
4.07628405 -2.34280000
4.12195614 -2.43080000
4.16762823 -2.48500000
4.21330032 -2.50300000
4.21330032 -2.50300000
4.25516641 -2.48850000
4.29703246 -2.44680000
4.33889855 -2.38190000
4.38076464 -2.29740000
4.42263073 -2.19730000
4.46449681 -2.08530000
4.50636290 -1.96440000
4.54822899 -1.83820000
4.59009507 -1.70980000
4.63196116 -1.58450000
4.67382722 -1.47280000
4.71569331 -1.39340000
4.75755939 -1.34560000
4.79942548 -1.30080000
4.84129157 -1.24230000
4.88315765 -1.16330000
4.92502374 -1.06340000
4.96688983 -0.94600000
5.00875591 -0.81920000
5.05062197 -0.69190000
5.09248806 -0.57630000
5.13435415 -0.48340000
5.17622023 -0.42290000
5.21808632 -0.40190000
5.21808632 -1.38290000
5.26442511 -1.47110000
5.31076390 -1.55620000
5.35710269 -1.63580000
5.40344148 -1.70820000
5.44978027 -1.77190000
5.49611906 -1.82580000
5.54245785 -1.86900000
5.58879664 -1.90020000
5.63513543 -1.91940000
5.68147422 -1.92580000
5.68147422 -2.50300000
5.72781301 -2.38810000
5.77415180 -2.27300000
5.82049059 -2.16060000
5.86682938 -2.05370000
5.91316817 -1.95600000
5.95950696 -1.86960000
6.00584575 -1.79860000
6.05218453 -1.82330000
6.09852332 -1.88200000
6.14486211 -1.90250000

0.00000000 0.00000000
0.04350851 -0.03680000
0.08701702 -0.05440000
0.13052553 -0.07780000
0.17403404 -0.11030000
0.21754255 -0.15280000
0.26105106 -0.20410000
0.30455957 -0.26470000
0.34806808 -0.33410000
0.39157659 -0.41260000
0.43508511 -0.49910000
0.47859362 -0.59320000
0.52210213 -0.69260000
0.56561064 -0.79640000
0.60911915 -0.90140000
0.65262766 -1.00450000
0.69613617 -1.10210000
0.73964468 -1.18850000
0.78315319 -1.25760000
0.82666170 -1.30270000
0.87017021 -1.31850000
0.87017021 -1.31850000
0.91584230 -1.32350000
0.96151439 -1.33750000
1.00718648 -1.36190000
1.05285857 -1.39650000
1.09853067 -1.44210000
1.14420276 -1.49900000
1.18987485 -1.56630000
1.23554694 -1.64000000
1.28121903 -1.71640000
1.32689112 -1.80260000
1.37256321 -1.90250000
1.37256321 -1.90250000
1.41442930 -1.80290000
1.45629536 -1.69810000
1.49816144 -1.59700000
1.54002753 -1.52500000
1.58189362 -1.44020000
1.62375970 -1.34550000
1.66562579 -1.24290000
1.70749188 -1.13540000
1.74935797 -1.02470000
1.79122405 -0.91290000
1.83309011 -0.80180000
1.87495620 -0.69330000
1.91682228 -0.58860000
1.95868837 -0.48990000
2.00055446 -0.39830000
2.04242054 -0.31440000
2.08428663 -0.24480000
2.12615272 -0.19050000
2.16801881 -0.14280000
2.20988486 -0.10460000
2.25175095 -0.07460000
2.29361704 -0.05300000
2.33548312 -0.03530000
2.37734921 0.00000000
2.37734921 0.00000000
2.42368800 -0.00520000
2.47002679 -0.02040000
2.51636558 -0.04440000
2.56270437 -0.07820000
2.60904316 -0.11950000
2.65538195 -0.16820000
2.70172074 -0.22230000
2.74805953 -0.28020000
2.79439832 -0.34060000
2.84073711 -0.40190000
2.84073711 -0.40190000
2.88424562 -0.40870000
2.92775413 -0.42890000
2.97126264 -0.46180000
3.01477115 -0.50620000
3.05827966 -0.56090000
3.10178817 -0.62400000
3.14529668 -0.69290000
3.18880519 -0.76650000
3.23231370 -0.84290000
3.27582221 -0.91960000
3.31933072 -0.99580000
3.36283924 -1.06810000
3.40634775 -1.13570000
3.44985626 -1.19730000
3.49336477 -1.25170000
3.53687328 -1.29780000
3.58038179 -1.33440000
3.62389030 -1.36120000
3.66739881 -1.36230000
3.71090732 -1.36010000
3.71090732 -1.36010000
3.75657941 -1.31590000
3.80225150 -1.27720000
3.84792359 -1.24810000
3.89359568 -1.22550000
3.93926777 -1.20620000
3.98493987 -1.18960000
4.03061196 -1.17530000
4.07628405 -1.16320000
4.12195614 -1.15390000
4.16762823 -1.14780000
4.21330032 -1.14570000
4.21330032 -1.14570000
4.25516641 -1.14760000
4.29703246 -1.15330000
4.33889855 -1.16300000
4.38076464 -1.17610000
4.42263073 -1.19230000
4.46449681 -1.21110000
4.50636290 -1.23070000
4.54822899 -1.24960000
4.59009507 -1.26460000
4.63196116 -1.27100000
4.67382722 -1.25830000
4.71569331 -1.20600000
4.75755939 -1.11370000
4.79942548 -1.00670000
4.84129157 -0.90030000
4.88315765 -0.80010000
4.92502374 -0.70910000
4.96688983 -0.62870000
5.00875591 -0.56000000
5.05062197 -0.50320000
5.09248806 -0.45890000
5.13435415 -0.42720000
5.17622023 -0.40820000
5.21808632 -0.40190000
5.21808632 -1.36010000
5.26442511 -1.29280000
5.31076390 -1.20390000
5.35710269 -1.12760000
5.40344148 -1.11910000
5.44978027 -1.13870000
5.49611906 -1.17860000
5.54245785 -1.22750000
5.58879664 -1.27340000
5.63513543 -1.30620000
5.68147422 -1.31850000
5.68147422 -1.14570000
5.72781301 -1.16350000
5.77415180 -1.21480000
5.82049059 -1.29520000
5.86682938 -1.39630000
5.91316817 -1.51090000
5.95950696 -1.62720000
6.00584575 -1.73510000
6.05218453 -1.82330000
6.09852332 -1.88200000
6.14486211 -1.90250000

0.00000000 0.00000000
0.04350851 -0.00470000
0.08701702 -0.01810000
0.13052553 -0.04130000
0.17403404 -0.07320000
0.21754255 -0.11300000
0.26105106 -0.15990000
0.30455957 -0.21230000
0.34806808 -0.26890000
0.39157659 -0.32900000
0.43508511 -0.39030000
0.47859362 -0.45130000
0.52210213 -0.51060000
0.56561064 -0.56710000
0.60911915 -0.61900000
0.65262766 -0.66470000
0.69613617 -0.70330000
0.73964468 -0.73450000
0.78315319 -0.75710000
0.82666170 -0.77060000
0.87017021 -0.77510000
0.87017021 -0.77510000
0.91584230 -0.79670000
0.96151439 -0.85730000
1.00718648 -0.95100000
1.05285857 -1.06690000
1.09853067 -1.19460000
1.14420276 -1.32210000
1.18987485 -1.44030000
1.23554694 -1.54430000
1.28121903 -1.62990000
1.32689112 -1.68500000
1.37256321 -1.70230000
1.37256321 -1.70230000
1.41442930 -1.68940000
1.45629536 -1.65270000
1.49816144 -1.58950000
1.54002753 -1.47830000
1.58189362 -1.36550000
1.62375970 -1.25260000
1.66562579 -1.14050000
1.70749188 -1.03020000
1.74935797 -0.92250000
1.79122405 -0.81840000
1.83309011 -0.71870000
1.87495620 -0.62400000
1.91682228 -0.53450000
1.95868837 -0.45170000
2.00055446 -0.37590000
2.04242054 -0.30660000
2.08428663 -0.23940000
2.12615272 -0.17420000
2.16801881 -0.11890000
2.20988486 -0.07460000
2.25175095 -0.04070000
2.29361704 -0.01760000
2.33548312 -0.00440000
2.37734921 0.00000000
2.37734921 0.00000000
2.42368800 -0.00520000
2.47002679 -0.02040000
2.51636558 -0.04440000
2.56270437 -0.07820000
2.60904316 -0.11950000
2.65538195 -0.16820000
2.70172074 -0.22230000
2.74805953 -0.28020000
2.79439832 -0.34060000
2.84073711 -0.40190000
2.84073711 -0.40190000
2.88424562 -0.40870000
2.92775413 -0.42890000
2.97126264 -0.46180000
3.01477115 -0.50620000
3.05827966 -0.56090000
3.10178817 -0.62400000
3.14529668 -0.69290000
3.18880519 -0.76650000
3.23231370 -0.84290000
3.27582221 -0.91960000
3.31933072 -0.99580000
3.36283924 -1.06810000
3.40634775 -1.13570000
3.44985626 -1.19730000
3.49336477 -1.25170000
3.53687328 -1.29780000
3.58038179 -1.33440000
3.62389030 -1.36120000
3.66739881 -1.36230000
3.71090732 -1.36010000
3.71090732 -1.36010000
3.75657941 -1.31590000
3.80225150 -1.27720000
3.84792359 -1.24810000
3.89359568 -1.22550000
3.93926777 -1.20620000
3.98493987 -1.18960000
4.03061196 -1.17530000
4.07628405 -1.16320000
4.12195614 -1.15390000
4.16762823 -1.14780000
4.21330032 -1.14570000
4.21330032 -1.14570000
4.25516641 -1.14760000
4.29703246 -1.15330000
4.33889855 -1.16300000
4.38076464 -1.17610000
4.42263073 -1.19230000
4.46449681 -1.21110000
4.50636290 -1.23070000
4.54822899 -1.24960000
4.59009507 -1.26460000
4.63196116 -1.27100000
4.67382722 -1.25830000
4.71569331 -1.20600000
4.75755939 -1.11370000
4.79942548 -1.00670000
4.84129157 -0.90030000
4.88315765 -0.80010000
4.92502374 -0.70910000
4.96688983 -0.62870000
5.00875591 -0.56000000
5.05062197 -0.50320000
5.09248806 -0.45890000
5.13435415 -0.42720000
5.17622023 -0.40820000
5.21808632 -0.40190000
5.21808632 -1.36010000
5.26442511 -1.24820000
5.31076390 -1.17000000
5.35710269 -1.11750000
5.40344148 -1.03650000
5.44978027 -0.96280000
5.49611906 -0.89820000
5.54245785 -0.84610000
5.58879664 -0.80680000
5.63513543 -0.78310000
5.68147422 -0.77510000
5.68147422 -1.14570000
5.72781301 -1.16350000
5.77415180 -1.21480000
5.82049059 -1.29520000
5.86682938 -1.39620000
5.91316817 -1.51090000
5.95950696 -1.62720000
6.00584575 -1.73500000
6.05218453 -1.74620000
6.09852332 -1.71340000
6.14486211 -1.70230000

0.00000000 2.18830000
0.04350851 2.22950000
0.08701702 2.34400000
0.13052553 2.51130000
0.17403404 2.71140000
0.21754255 2.92920000
0.26105106 3.15420000
0.30455957 3.37890000
0.34806808 3.59780000
0.39157659 3.80590000
0.43508511 3.99940000
0.47859362 4.17500000
0.52210213 4.32920000
0.56561064 4.46030000
0.60911915 4.56790000
0.65262766 4.65260000
0.69613617 4.71630000
0.73964468 4.76250000
0.78315319 4.79360000
0.82666170 4.81180000
0.87017021 4.81800000
0.87017021 4.81800000
0.91584230 4.84540000
0.96151439 4.92570000
1.00718648 5.05080000
1.05285857 5.20840000
1.09853067 5.38340000
1.14420276 5.55650000
1.18987485 5.68530000
1.23554694 5.70810000
1.28121903 5.68130000
1.32689112 5.65630000
1.37256321 5.64710000
1.37256321 5.64710000
1.41442930 5.65580000
1.45629536 5.68320000
1.49816144 5.72880000
1.54002753 5.79310000
1.58189362 5.75860000
1.62375970 5.60610000
1.66562579 5.44140000
1.70749188 5.26480000
1.74935797 5.07700000
1.79122405 4.87900000
1.83309011 4.67260000
1.87495620 4.45910000
1.91682228 4.24050000
1.95868837 4.01760000
2.00055446 3.79180000
2.04242054 3.56450000
2.08428663 3.33690000
2.12615272 3.11100000
2.16801881 2.89060000
2.20988486 2.68080000
2.25175095 2.49060000
2.29361704 2.33330000
2.33548312 2.22650000
2.37734921 2.18830000
2.37734921 2.18830000
2.42368800 2.23860000
2.47002679 2.37580000
2.51636558 2.57110000
2.56270437 2.79730000
2.60904316 3.03340000
2.65538195 3.26320000
2.70172074 3.47300000
2.74805953 3.65200000
2.79439832 3.79180000
2.84073711 3.88910000
2.84073711 3.88910000
2.88424562 3.91480000
2.92775413 3.98920000
2.97126264 4.10440000
3.01477115 4.24870000
3.05827966 4.40840000
3.10178817 4.56770000
3.14529668 4.71030000
3.18880519 4.81960000
3.23231370 4.88480000
3.27582221 4.90440000
3.31933072 4.88630000
3.36283924 4.84340000
3.40634775 4.78750000
3.44985626 4.72750000
3.49336477 4.66980000
3.53687328 4.61840000
3.58038179 4.57620000
3.62389030 4.54500000
3.66739881 4.52580000
3.71090732 4.51950000
3.71090732 4.51950000
3.75657941 4.54460000
3.80225150 4.61720000
3.84792359 4.72830000
3.89359568 4.86470000
3.93926777 5.01190000
3.98493987 5.15550000
4.03061196 5.28340000
4.07628405 5.38660000
4.12195614 5.46010000
4.16762823 5.50210000
4.21330032 5.51500000
4.21330032 5.51500000
4.25516641 5.50620000
4.29703246 5.48400000
4.33889855 5.45440000
4.38076464 5.42310000
4.42263073 5.39380000
4.46449681 5.36810000
4.50636290 5.34750000
4.54822899 5.33110000
4.59009507 5.31780000
4.63196116 5.30360000
4.67382722 5.28370000
4.71569331 5.25060000
4.75755939 5.19650000
4.79942548 5.11520000
4.84129157 5.00490000
4.88315765 4.86870000
4.92502374 4.71410000
4.96688983 4.54930000
5.00875591 4.38370000
5.05062197 4.22720000
5.09248806 4.09000000
5.13435415 3.98210000
5.17622023 3.91290000
5.21808632 3.88910000
5.21808632 4.51950000
5.26442511 4.40950000
5.31076390 4.33390000
5.35710269 4.30090000
5.40344148 4.31370000
5.44978027 4.36930000
5.49611906 4.46000000
5.54245785 4.57260000
5.58879664 4.68920000
5.63513543 4.78160000
5.68147422 4.81800000
5.68147422 5.51500000
5.72781301 5.53740000
5.77415180 5.60220000
5.82049059 5.70160000
5.86682938 5.82480000
5.91316817 5.95590000
5.95950696 5.94820000
6.00584575 5.82060000
6.05218453 5.72420000
6.09852332 5.66660000
6.14486211 5.64710000

0.00000000 3.85990000
0.04350851 3.88860000
0.08701702 3.97170000
0.13052553 4.10060000
0.17403404 4.26340000
0.21754255 4.44610000
0.26105106 4.63340000
0.30455957 4.80870000
0.34806808 4.95590000
0.39157659 5.06140000
0.43508511 5.12050000
0.47859362 5.13880000
0.52210213 5.12780000
0.56561064 5.09930000
0.60911915 5.06470000
0.65262766 5.02980000
0.69613617 4.99850000
0.73964468 4.97230000
0.78315319 4.95290000
0.82666170 4.94060000
0.87017021 4.93640000
0.87017021 4.93640000
0.91584230 4.97280000
0.96151439 5.07930000
1.00718648 5.24830000
1.05285857 5.46630000
1.09853067 5.71270000
1.14420276 5.92330000
1.18987485 5.91540000
1.23554694 6.00330000
1.28121903 6.12880000
1.32689112 6.24230000
1.37256321 6.33220000
1.37256321 6.33220000
1.41442930 6.24980000
1.45629536 6.14740000
1.49816144 6.03000000
1.54002753 5.89980000
1.58189362 5.87390000
1.62375970 5.96840000
1.66562579 6.06630000
1.70749188 6.11810000
1.74935797 6.06820000
1.79122405 5.97020000
1.83309011 5.84980000
1.87495620 5.71090000
1.91682228 5.55560000
1.95868837 5.38510000
2.00055446 5.20190000
2.04242054 5.00890000
2.08428663 4.81020000
2.12615272 4.61080000
2.16801881 4.41790000
2.20988486 4.23910000
2.25175095 4.08440000
2.29361704 3.96370000
2.33548312 3.88640000
2.37734921 3.85990000
2.37734921 3.85990000
2.42368800 3.86330000
2.47002679 3.87410000
2.51636558 3.89130000
2.56270437 3.91300000
2.60904316 3.93670000
2.65538195 3.95800000
2.70172074 3.97180000
2.74805953 3.97120000
2.79439832 3.94640000
2.84073711 3.88910000
2.84073711 3.88910000
2.88424562 3.91480000
2.92775413 3.98920000
2.97126264 4.10440000
3.01477115 4.24870000
3.05827966 4.40840000
3.10178817 4.56770000
3.14529668 4.71030000
3.18880519 4.81960000
3.23231370 4.88480000
3.27582221 4.90440000
3.31933072 4.88630000
3.36283924 4.84340000
3.40634775 4.78750000
3.44985626 4.72750000
3.49336477 4.66980000
3.53687328 4.61840000
3.58038179 4.57620000
3.62389030 4.54500000
3.66739881 4.52580000
3.71090732 4.51950000
3.71090732 4.51950000
3.75657941 4.54460000
3.80225150 4.61720000
3.84792359 4.72830000
3.89359568 4.86470000
3.93926777 5.01190000
3.98493987 5.15550000
4.03061196 5.28340000
4.07628405 5.38660000
4.12195614 5.46010000
4.16762823 5.50210000
4.21330032 5.51500000
4.21330032 5.51500000
4.25516641 5.50620000
4.29703246 5.48400000
4.33889855 5.45440000
4.38076464 5.42310000
4.42263073 5.39380000
4.46449681 5.36810000
4.50636290 5.34750000
4.54822899 5.33110000
4.59009507 5.31780000
4.63196116 5.30360000
4.67382722 5.28370000
4.71569331 5.25060000
4.75755939 5.19650000
4.79942548 5.11520000
4.84129157 5.00490000
4.88315765 4.86870000
4.92502374 4.71410000
4.96688983 4.54930000
5.00875591 4.38370000
5.05062197 4.22720000
5.09248806 4.09000000
5.13435415 3.98210000
5.17622023 3.91290000
5.21808632 3.88910000
5.21808632 4.51950000
5.26442511 4.64850000
5.31076390 4.77540000
5.35710269 4.87820000
5.40344148 4.94290000
5.44978027 4.97050000
5.49611906 4.97270000
5.54245785 4.96240000
5.58879664 4.94960000
5.63513543 4.93990000
5.68147422 4.93640000
5.68147422 5.51500000
5.72781301 5.53740000
5.77415180 5.60220000
5.82049059 5.70160000
5.86682938 5.82480000
5.91316817 5.95590000
5.95950696 6.08190000
6.00584575 6.18850000
6.05218453 6.26800000
6.09852332 6.31610000
6.14486211 6.33220000

0.00000000 7.65350000
0.04350851 7.62380000
0.08701702 7.54110000
0.13052553 7.42060000
0.17403404 7.27830000
0.21754255 7.12850000
0.26105106 6.98490000
0.30455957 6.85850000
0.34806808 6.75820000
0.39157659 6.68550000
0.43508511 6.63470000
0.47859362 6.59260000
0.52210213 6.54190000
0.56561064 6.47790000
0.60911915 6.40450000
0.65262766 6.32870000
0.69613617 6.25690000
0.73964468 6.19650000
0.78315319 6.15100000
0.82666170 6.12290000
0.87017021 6.11410000
0.87017021 6.11410000
0.91584230 6.10790000
0.96151439 6.08960000
1.00718648 6.05970000
1.05285857 6.01870000
1.09853067 5.96980000
1.14420276 5.96270000
1.18987485 6.18130000
1.23554694 6.33130000
1.28121903 6.39670000
1.32689112 6.38970000
1.37256321 6.33220000
1.37256321 6.33220000
1.41442930 6.39080000
1.45629536 6.42650000
1.49816144 6.43930000
1.54002753 6.43110000
1.58189362 6.40450000
1.62375970 6.36320000
1.66562579 6.31800000
1.70749188 6.31660000
1.74935797 6.41660000
1.79122405 6.55980000
1.83309011 6.67780000
1.87495620 6.65240000
1.91682228 6.65530000
1.95868837 6.68590000
2.00055446 6.74270000
2.04242054 6.82380000
2.08428663 6.92640000
2.12615272 7.04600000
2.16801881 7.17740000
2.20988486 7.31210000
2.25175095 7.44090000
2.29361704 7.55050000
2.33548312 7.62540000
2.37734921 7.65350000
2.37734921 7.65350000
2.42368800 7.65560000
2.47002679 7.66240000
2.51636558 7.67720000
2.56270437 7.61300000
2.60904316 7.47390000
2.65538195 7.35280000
2.70172074 7.26540000
2.74805953 7.22600000
2.79439832 7.24220000
2.84073711 7.31600000
2.84073711 7.31600000
2.88424562 7.28480000
2.92775413 7.20100000
2.97126264 7.08510000
3.01477115 6.95510000
3.05827966 6.82470000
3.10178817 6.70670000
3.14529668 6.61280000
3.18880519 6.55100000
3.23231370 6.52490000
3.27582221 6.52850000
3.31933072 6.54580000
3.36283924 6.56330000
3.40634775 6.57190000
3.44985626 6.56880000
3.49336477 6.55680000
3.53687328 6.53950000
3.58038179 6.52140000
3.62389030 6.50590000
3.66739881 6.49540000
3.71090732 6.49230000
3.71090732 6.49230000
3.75657941 6.50410000
3.80225150 6.54100000
3.84792359 6.60250000
3.89359568 6.68700000
3.93926777 6.79280000
3.98493987 6.90990000
4.03061196 7.02200000
4.07628405 7.10540000
4.12195614 7.14540000
4.16762823 7.15360000
4.21330032 7.15300000
4.21330032 7.15300000
4.25516641 7.15370000
4.29703246 7.15210000
4.33889855 7.13910000
4.38076464 7.10950000
4.42263073 7.06250000
4.46449681 7.00170000
4.50636290 6.93040000
4.54822899 6.85070000
4.59009507 6.76560000
4.63196116 6.67860000
4.67382722 6.59630000
4.71569331 6.52620000
4.75755939 6.47930000
4.79942548 6.46420000
4.84129157 6.48430000
4.88315765 6.53890000
4.92502374 6.62210000
4.96688983 6.72720000
5.00875591 6.84730000
5.05062197 6.97490000
5.09248806 7.09930000
5.13435415 7.20880000
5.17622023 7.28700000
5.21808632 7.31600000
5.21808632 6.49230000
5.26442511 6.42520000
5.31076390 6.40440000
5.35710269 6.44890000
5.40344148 6.56650000
5.44978027 6.68480000
5.49611906 6.56890000
5.54245785 6.42060000
5.58879664 6.27230000
5.63513543 6.15760000
5.68147422 6.11410000
5.68147422 7.15300000
5.72781301 6.93070000
5.77415180 6.70780000
5.82049059 6.49110000
5.86682938 6.28860000
5.91316817 6.10490000
5.95950696 6.08190000
6.00584575 6.18850000
6.05218453 6.26800000
6.09852332 6.31610000
6.14486211 6.33220000

0.00000000 7.65350000
0.04350851 7.66490000
0.08701702 7.70010000
0.13052553 7.75350000
0.17403404 7.82330000
0.21754255 7.90540000
0.26105106 7.99310000
0.30455957 7.93700000
0.34806808 7.79530000
0.39157659 7.65880000
0.43508511 7.53860000
0.47859362 7.44600000
0.52210213 7.38710000
0.56561064 7.36460000
0.60911915 7.37540000
0.65262766 7.41120000
0.69613617 7.46180000
0.73964468 7.51670000
0.78315319 7.56580000
0.82666170 7.59950000
0.87017021 7.61140000
0.87017021 7.61140000
0.91584230 7.60890000
0.96151439 7.60230000
1.00718648 7.59400000
1.05285857 7.58680000
1.09853067 7.58830000
1.14420276 7.61280000
1.18987485 7.68050000
1.23554694 7.80880000
1.28121903 7.98390000
1.32689112 8.14420000
1.37256321 8.20920000
1.37256321 8.20920000
1.41442930 8.15570000
1.45629536 8.01600000
1.49816144 7.82910000
1.54002753 7.62630000
1.58189362 7.42650000
1.62375970 7.23950000
1.66562579 7.07320000
1.70749188 6.93140000
1.74935797 6.81800000
1.79122405 6.73240000
1.83309011 6.71910000
1.87495620 6.88650000
1.91682228 7.05880000
1.95868837 7.22960000
2.00055446 7.39470000
2.04242054 7.54770000
2.08428663 7.67740000
2.12615272 7.76680000
2.16801881 7.79950000
2.20988486 7.78040000
2.25175095 7.73770000
2.29361704 7.69470000
2.33548312 7.66390000
2.37734921 7.65350000
2.37734921 7.65350000
2.42368800 7.65560000
2.47002679 7.66240000
2.51636558 7.67730000
2.56270437 7.69670000
2.60904316 7.72380000
2.65538195 7.75990000
2.70172074 7.80620000
2.74805953 7.61660000
2.79439832 7.44330000
2.84073711 7.31600000
2.84073711 7.31600000
2.88424562 7.28480000
2.92775413 7.20100000
2.97126264 7.08510000
3.01477115 6.95510000
3.05827966 6.82470000
3.10178817 6.70670000
3.14529668 6.61280000
3.18880519 6.55100000
3.23231370 6.52490000
3.27582221 6.52850000
3.31933072 6.54580000
3.36283924 6.56330000
3.40634775 6.57190000
3.44985626 6.56880000
3.49336477 6.55680000
3.53687328 6.53950000
3.58038179 6.52140000
3.62389030 6.50590000
3.66739881 6.49540000
3.71090732 6.49230000
3.71090732 6.49230000
3.75657941 6.50410000
3.80225150 6.54100000
3.84792359 6.60250000
3.89359568 6.68700000
3.93926777 6.79280000
3.98493987 6.90990000
4.03061196 7.02200000
4.07628405 7.10540000
4.12195614 7.14540000
4.16762823 7.15360000
4.21330032 7.15300000
4.21330032 7.15300000
4.25516641 7.15370000
4.29703246 7.15210000
4.33889855 7.13910000
4.38076464 7.10950000
4.42263073 7.06250000
4.46449681 7.00170000
4.50636290 6.93040000
4.54822899 6.85070000
4.59009507 6.76560000
4.63196116 6.67860000
4.67382722 6.59630000
4.71569331 6.52620000
4.75755939 6.47930000
4.79942548 6.46420000
4.84129157 6.48430000
4.88315765 6.53890000
4.92502374 6.62210000
4.96688983 6.72720000
5.00875591 6.84730000
5.05062197 6.97490000
5.09248806 7.09930000
5.13435415 7.20880000
5.17622023 7.28700000
5.21808632 7.31600000
5.21808632 6.49230000
5.26442511 6.58280000
5.31076390 6.67340000
5.35710269 6.73570000
5.40344148 6.74360000
5.44978027 6.74770000
5.49611906 6.96780000
5.54245785 7.19870000
5.58879664 7.40690000
5.63513543 7.55630000
