#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  84  96
# Band-Index:    1
   0.46019    -16.456720  0.000  0.000  0.000  0.000  0.000  0.000  0.204  0.020  0.612  0.840
   0.49306    -16.438976  0.000  0.000  0.000  0.000  0.000  0.000  0.204  0.020  0.616  0.844
   0.52593    -16.420199  0.000  0.000  0.000  0.000  0.000  0.000  0.204  0.022  0.616  0.848
   0.55880    -16.400412  0.000  0.000  0.000  0.000  0.000  0.000  0.208  0.024  0.620  0.852
   0.59167    -16.379898  0.002  0.000  0.000  0.000  0.000  0.000  0.207  0.026  0.620  0.858
   0.59167    -16.379898  0.002  0.000  0.000  0.000  0.000  0.000  0.207  0.026  0.620  0.858
   0.63351    -16.381635  0.002  0.000  0.000  0.000  0.000  0.000  0.206  0.026  0.622  0.858
   0.67535    -16.386662  0.002  0.000  0.000  0.000  0.000  0.000  0.208  0.024  0.622  0.856
   0.71719    -16.394504  0.002  0.000  0.000  0.000  0.000  0.000  0.208  0.022  0.622  0.856
   0.75902    -16.404633  0.002  0.000  0.000  0.000  0.000  0.000  0.208  0.020  0.622  0.854
   0.80086    -16.405337  0.000  0.000  0.000  0.000  0.004  0.004  0.638  0.000  0.212  0.858
   0.80086    -16.405344  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.004  0.850  0.858
   0.83389    -16.389964  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.004  0.852  0.862
   0.86692    -16.372748  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.004  0.858  0.866
   0.89995    -16.353860  0.000  0.000  0.000  0.000  0.000  0.006  0.000  0.006  0.861  0.871
   0.93298    -16.364546  0.002  0.000  0.000  0.000  0.000  0.008  0.390  0.008  0.455  0.866
   0.96601    -16.387144  0.002  0.000  0.000  0.000  0.000  0.008  0.358  0.008  0.482  0.860
   0.99904    -16.409515  0.002  0.000  0.000  0.000  0.000  0.008  0.330  0.008  0.504  0.854
   1.03207    -16.431342  0.002  0.000  0.000  0.000  0.000  0.008  0.308  0.008  0.524  0.850
   1.06510    -16.452358  0.002  0.000  0.000  0.000  0.000  0.008  0.288  0.008  0.540  0.846
   1.09813    -16.472322  0.002  0.000  0.000  0.000  0.000  0.008  0.270  0.008  0.554  0.841
   1.13116    -16.491003  0.002  0.000  0.000  0.000  0.000  0.008  0.256  0.008  0.564  0.838
   1.16419    -16.508213  0.002  0.000  0.000  0.000  0.000  0.008  0.242  0.008  0.574  0.834
   1.19722    -16.523772  0.002  0.000  0.000  0.000  0.000  0.008  0.232  0.008  0.582  0.832
   1.23025    -16.537550  0.002  0.000  0.000  0.000  0.000  0.008  0.224  0.008  0.588  0.830
   1.26328    -16.549411  0.002  0.000  0.000  0.000  0.000  0.008  0.216  0.008  0.594  0.826
   1.29631    -16.559238  0.002  0.000  0.000  0.000  0.000  0.008  0.211  0.008  0.598  0.824
   1.32934    -16.566973  0.002  0.000  0.000  0.000  0.000  0.008  0.206  0.008  0.600  0.824
   1.36237    -16.572543  0.002  0.000  0.000  0.000  0.000  0.008  0.204  0.008  0.602  0.824
   1.39539    -16.575903  0.002  0.000  0.000  0.000  0.000  0.008  0.202  0.008  0.604  0.822
   1.42842    -16.577023  0.001  0.000  0.000  0.000  0.014  0.000  0.796  0.000  0.010  0.822
   1.42842    -16.577023  0.001  0.000  0.000  0.000  0.014  0.000  0.796  0.000  0.010  0.822
   1.46045    -16.576112  0.002  0.000  0.000  0.000  0.008  0.004  0.585  0.000  0.222  0.822
   1.49247    -16.573379  0.002  0.000  0.000  0.000  0.008  0.004  0.585  0.000  0.222  0.822
   1.52450    -16.568850  0.002  0.000  0.000  0.000  0.008  0.004  0.585  0.000  0.222  0.823
   1.55653    -16.562549  0.001  0.000  0.000  0.000  0.008  0.004  0.586  0.000  0.222  0.824
   1.58855    -16.554535  0.001  0.000  0.000  0.000  0.009  0.004  0.587  0.000  0.223  0.826
   1.62058    -16.544868  0.001  0.000  0.000  0.000  0.010  0.004  0.588  0.000  0.222  0.827
   1.65260    -16.533642  0.001  0.000  0.000  0.000  0.010  0.004  0.589  0.001  0.224  0.830
   1.68463    -16.520992  0.001  0.000  0.000  0.000  0.010  0.004  0.590  0.001  0.226  0.831
   1.71665    -16.507064  0.001  0.000  0.000  0.000  0.010  0.004  0.589  0.001  0.228  0.835
   1.74868    -16.492082  0.001  0.000  0.000  0.000  0.009  0.003  0.587  0.002  0.234  0.838
   1.78070    -16.476365  0.001  0.000  0.000  0.000  0.011  0.002  0.581  0.002  0.242  0.841
   1.81273    -16.460419  0.001  0.000  0.000  0.000  0.010  0.002  0.568  0.003  0.260  0.844
   1.84475    -16.445002  0.001  0.000  0.000  0.000  0.011  0.001  0.545  0.005  0.283  0.847
   1.87678    -16.431410  0.002  0.000  0.000  0.000  0.011  0.000  0.514  0.007  0.316  0.851
   1.90880    -16.421594  0.002  0.000  0.000  0.000  0.011  0.000  0.487  0.008  0.346  0.854
   1.94083    -16.417931  0.002  0.000  0.000  0.000  0.011  0.000  0.476  0.009  0.356  0.854
   1.94083    -16.417931  0.002  0.000  0.000  0.000  0.011  0.000  0.476  0.009  0.356  0.854
   1.97569    -16.417195  0.001  0.000  0.000  0.000  0.003  0.013  0.368  0.003  0.462  0.854
   2.01056    -16.415028  0.001  0.000  0.000  0.000  0.003  0.013  0.375  0.003  0.460  0.855
   2.04542    -16.411512  0.001  0.000  0.000  0.000  0.003  0.011  0.382  0.003  0.453  0.854
   2.08029    -16.406769  0.001  0.000  0.000  0.000  0.004  0.011  0.393  0.004  0.444  0.856
   2.11515    -16.401000  0.001  0.000  0.000  0.000  0.004  0.009  0.409  0.004  0.431  0.857
   2.15002    -16.394404  0.001  0.000  0.000  0.000  0.004  0.007  0.428  0.004  0.413  0.859
   2.18488    -16.387257  0.001  0.000  0.000  0.000  0.005  0.004  0.449  0.005  0.394  0.860
   2.21975    -16.379787  0.001  0.000  0.000  0.000  0.006  0.004  0.474  0.006  0.371  0.861
   2.25461    -16.372216  0.001  0.000  0.000  0.000  0.007  0.002  0.495  0.007  0.351  0.865
   2.28947    -16.364631  0.001  0.000  0.000  0.000  0.007  0.000  0.513  0.007  0.334  0.866
   2.32434    -16.357025  0.001  0.000  0.000  0.000  0.008  0.000  0.522  0.008  0.327  0.866
   2.35920    -16.349303  0.001  0.000  0.000  0.000  0.009  0.000  0.519  0.008  0.330  0.868
   2.35920    -16.349303  0.001  0.000  0.000  0.000  0.009  0.000  0.519  0.008  0.330  0.868
   2.39618    -16.350479  0.001  0.000  0.000  0.000  0.005  0.000  0.482  0.010  0.366  0.868
   2.43316    -16.353782  0.002  0.000  0.000  0.000  0.003  0.000  0.442  0.014  0.406  0.866
   2.47014    -16.358677  0.002  0.000  0.000  0.000  0.002  0.000  0.396  0.018  0.447  0.865
   2.50712    -16.364411  0.002  0.000  0.000  0.000  0.001  0.000  0.349  0.020  0.490  0.864
   2.54410    -16.370214  0.002  0.000  0.000  0.000  0.000  0.000  0.300  0.022  0.536  0.860
   2.58108    -16.375218  0.002  0.000  0.000  0.000  0.000  0.000  0.256  0.024  0.577  0.859
   2.61806    -16.378665  0.002  0.000  0.000  0.000  0.000  0.000  0.220  0.026  0.609  0.858
   2.65504    -16.379898  0.002  0.000  0.000  0.000  0.000  0.000  0.207  0.026  0.620  0.858
 
# Band-Index:    4
   2.65504    -16.379879  0.002  0.000  0.000  0.000  0.000  0.000  0.206  0.026  0.620  0.858
   2.61806    -16.378647  0.002  0.000  0.000  0.000  0.000  0.000  0.220  0.026  0.609  0.858
   2.58108    -16.375200  0.002  0.000  0.000  0.000  0.000  0.000  0.256  0.024  0.577  0.859
   2.54410    -16.370198  0.002  0.000  0.000  0.000  0.000  0.000  0.300  0.022  0.536  0.860
   2.50712    -16.364397  0.002  0.000  0.000  0.000  0.001  0.000  0.349  0.020  0.490  0.864
   2.47014    -16.358664  0.002  0.000  0.000  0.000  0.002  0.000  0.396  0.018  0.447  0.865
   2.43316    -16.353772  0.002  0.000  0.000  0.000  0.003  0.000  0.442  0.014  0.406  0.866
   2.39618    -16.350470  0.001  0.000  0.000  0.000  0.005  0.000  0.482  0.010  0.366  0.868
   2.35920    -16.349293  0.001  0.000  0.000  0.000  0.009  0.000  0.519  0.008  0.330  0.868
   2.35920    -16.349293  0.001  0.000  0.000  0.000  0.009  0.000  0.519  0.008  0.330  0.868
