#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  84  96
# Band-Index:    1
   2.50712    -16.460523  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.54410    -16.457688  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.58108    -16.455039  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.61806    -16.453116  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.65504    -16.452407  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
 
# Band-Index:    2
   2.65504    -16.452407  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.61806    -16.453115  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.58108    -16.455035  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.54410    -16.457684  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.50712    -16.460517  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.47014    -16.463107  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.43316    -16.465132  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.39618    -16.466419  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.35920    -16.466874  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.35920    -16.466874  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.32434    -16.456240  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.28947    -16.447161  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.25461    -16.439691  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.21975    -16.433737  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.18488    -16.429112  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.15002    -16.425579  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.11515    -16.422929  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   2.08029    -16.420963  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.04542    -16.419575  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.01056    -16.418632  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.97569    -16.418096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.94083    -16.417931  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.94083    -16.417931  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.90880    -16.421595  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.87678    -16.431411  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.84475    -16.445002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.81273    -16.460420  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.78070    -16.476366  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.74868    -16.492082  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.71665    -16.507065  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.68463    -16.520992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.65260    -16.533643  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.62058    -16.544868  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.58855    -16.554535  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.55653    -16.562550  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.52450    -16.568850  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.49247    -16.573379  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
