#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120  52
# Band-Index    1
   0.03304    -12.639323  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   0.00000    -12.637505  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.024
 
# Band-Index    3
   0.00000    -12.228181  0.000  0.002  0.002  0.006  0.002  0.010  0.000  0.002  0.000  0.022
   0.03304    -12.229160  0.000  0.000  0.004  0.004  0.006  0.006  0.000  0.000  0.000  0.022
   0.06608    -12.232054  0.000  0.000  0.004  0.004  0.006  0.006  0.000  0.000  0.000  0.022
   0.09912    -12.236735  0.000  0.000  0.004  0.004  0.006  0.006  0.000  0.000  0.000  0.022
   0.13216    -12.242991  0.000  0.000  0.004  0.004  0.006  0.006  0.000  0.000  0.000  0.022
   0.16520    -12.250562  0.000  0.000  0.004  0.004  0.006  0.006  0.000  0.000  0.000  0.022
   0.19824    -12.259173  0.000  0.000  0.004  0.004  0.006  0.006  0.000  0.000  0.000  0.022
   0.23128    -12.268528  0.000  0.000  0.004  0.004  0.006  0.006  0.000  0.000  0.000  0.022
   0.26432    -12.278305  0.000  0.000  0.004  0.004  0.006  0.006  0.000  0.000  0.000  0.022
   0.29736    -12.288229  0.000  0.000  0.004  0.004  0.006  0.006  0.000  0.000  0.000  0.022
   0.33040    -12.298037  0.000  0.000  0.004  0.004  0.006  0.006  0.000  0.000  0.000  0.022
   0.36344    -12.307472  0.000  0.000  0.004  0.004  0.006  0.006  0.000  0.000  0.000  0.022
   0.39648    -12.316329  0.000  0.000  0.004  0.004  0.006  0.006  0.000  0.000  0.000  0.022
   0.42952    -12.324400  0.000  0.000  0.004  0.004  0.006  0.006  0.000  0.000  0.000  0.020
   0.46256    -12.331515  0.000  0.000  0.004  0.004  0.006  0.006  0.000  0.000  0.000  0.020
   0.49559    -12.337537  0.000  0.000  0.004  0.004  0.006  0.006  0.000  0.000  0.000  0.020
   0.52863    -12.342341  0.000  0.000  0.004  0.004  0.006  0.006  0.000  0.000  0.000  0.020
   0.56167    -12.345847  0.000  0.000  0.004  0.004  0.006  0.006  0.000  0.000  0.000  0.020
   0.59471    -12.347962  0.000  0.000  0.004  0.004  0.006  0.006  0.000  0.000  0.000  0.020
   0.62775    -12.348674  0.000  0.000  0.004  0.004  0.006  0.006  0.000  0.000  0.000  0.020
   0.62775    -12.348674  0.000  0.000  0.004  0.004  0.006  0.006  0.000  0.000  0.000  0.020
   0.63943    -12.357830  0.006  0.000  0.004  0.004  0.004  0.004  0.000  0.000  0.000  0.022
   0.65112    -12.375834  0.012  0.000  0.004  0.004  0.004  0.004  0.000  0.000  0.000  0.026
