#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 140  40
# Band-Index    1
   4.30813    -15.861226  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.33597    -15.861444  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.36380    -15.861616  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.39164    -15.861725  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.41947    -15.861762  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.41947    -15.861762  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.46933    -15.860264  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.51918    -15.855798  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.56904    -15.848433  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.61889    -15.838282  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.66875    -15.825519  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.71861    -15.810383  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.76846    -15.793186  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.81832    -15.774337  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.86817    -15.754372  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.91803    -15.733968  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.96788    -15.713942  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   5.01774    -15.695240  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   5.06759    -15.678797  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   5.11745    -15.665324  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   5.16730    -15.655108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   5.21716    -15.647963  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   5.26701    -15.643411  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   5.31687    -15.640930  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   5.36673    -15.640146  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
 
# Band-Index    2
   5.36673    -15.445570  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   5.31687    -15.447554  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   5.26701    -15.453167  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   5.21716    -15.461449  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   5.16730    -15.471029  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   5.11745    -15.480446  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   5.06759    -15.488553  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   5.01774    -15.494798  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.96788    -15.499224  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.91803    -15.502237  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.86817    -15.504370  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.81832    -15.506124  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.76846    -15.507867  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.71861    -15.509798  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.66875    -15.511958  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.61889    -15.514239  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.56904    -15.516422  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.51918    -15.518239  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.46933    -15.519447  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.41947    -15.519872  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.41947    -15.519872  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.39164    -15.519717  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.36380    -15.519258  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.33597    -15.518510  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.30813    -15.517497  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.28029    -15.516252  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.25246    -15.514814  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.22462    -15.513226  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.19679    -15.511535  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.16895    -15.509791  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.14111    -15.508042  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.11328    -15.506335  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.08544    -15.504716  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.05761    -15.503225  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.02977    -15.501898  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.00194    -15.500767  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   3.97410    -15.499853  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   3.94626    -15.499174  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   3.91843    -15.498740  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   3.89059    -15.498548  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   3.89059    -15.498548  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   3.83349    -15.498855  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   3.77639    -15.499918  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   3.71929    -15.501416  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   3.66219    -15.503009  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   3.60509    -15.504405  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   3.54799    -15.505430  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   3.49089    -15.506017  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   3.43379    -15.506168  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   3.37669    -15.505870  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   3.31959    -15.504998  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   3.26249    -15.503250  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   3.20539    -15.500123  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   3.14829    -15.494987  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   3.09119    -15.487356  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   3.03410    -15.477352  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.97700    -15.466110  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.91990    -15.455658  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.86280    -15.448245  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.80570    -15.445570  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
