#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 140  40
# Band-Index    1
   4.19679    -15.511535  0.063  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.065
   4.16895    -15.509791  0.062  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.064
   4.14111    -15.508042  0.061  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.064
   4.11328    -15.506335  0.059  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.062
   4.08544    -15.504716  0.058  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.061
   4.05761    -15.503225  0.057  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.059
   4.02977    -15.501898  0.057  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.059
   4.00194    -15.500767  0.055  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.058
   3.97410    -15.499853  0.055  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.058
   3.94626    -15.499174  0.054  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.057
   3.91843    -15.498740  0.054  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.057
   3.89059    -15.498548  0.054  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.057
   3.89059    -15.498548  0.054  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.057
   3.83349    -15.498855  0.054  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.057
   3.77639    -15.499918  0.055  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.057
   3.71929    -15.501416  0.055  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.057
   3.66219    -15.503009  0.054  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.059
   3.60509    -15.504405  0.055  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.058
   3.54799    -15.505430  0.054  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.057
   3.49089    -15.506017  0.052  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.054
   3.43379    -15.506168  0.050  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.053
   3.37669    -15.505870  0.048  0.000  0.002  0.001  0.000  0.000  0.000  0.000  0.000  0.051
   3.31959    -15.504998  0.044  0.000  0.002  0.001  0.000  0.000  0.000  0.000  0.000  0.047
   3.26249    -15.503250  0.041  0.000  0.002  0.001  0.000  0.000  0.000  0.000  0.000  0.046
   3.20539    -15.500123  0.038  0.000  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.042
   3.14829    -15.494987  0.033  0.000  0.002  0.003  0.000  0.000  0.000  0.000  0.000  0.038
   3.09119    -15.487356  0.028  0.000  0.001  0.003  0.000  0.000  0.000  0.000  0.000  0.033
   3.03410    -15.477352  0.021  0.000  0.001  0.004  0.000  0.000  0.000  0.000  0.000  0.027
   2.97700    -15.466110  0.014  0.000  0.001  0.005  0.000  0.000  0.000  0.000  0.000  0.019
   2.91990    -15.455658  0.007  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.013
   2.86280    -15.448245  0.002  0.000  0.000  0.007  0.000  0.000  0.000  0.000  0.000  0.009
   2.80570    -15.445570  0.000  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.007
   2.80570    -15.445570  0.000  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.007
   2.75645    -15.447554  0.002  0.002  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.008
   2.70721    -15.453167  0.005  0.002  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.012
   2.65797    -15.461451  0.011  0.001  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.017
   2.60872    -15.471030  0.018  0.001  0.001  0.004  0.000  0.000  0.000  0.000  0.000  0.023
   2.55948    -15.480449  0.023  0.001  0.001  0.003  0.000  0.000  0.000  0.000  0.000  0.029
   2.51024    -15.488562  0.029  0.001  0.001  0.003  0.000  0.000  0.000  0.000  0.000  0.034
   2.46099    -15.494813  0.034  0.001  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.039
   2.41175    -15.499245  0.038  0.000  0.002  0.001  0.000  0.000  0.000  0.000  0.000  0.042
   2.36251    -15.502267  0.042  0.000  0.002  0.001  0.000  0.000  0.000  0.000  0.000  0.045
   2.31326    -15.504413  0.046  0.000  0.002  0.001  0.000  0.000  0.000  0.000  0.000  0.049
