#k-distance eigenvalue[eV]
4.88759684 -16.35360000
4.93185832 -16.35340000
4.97611981 -16.35350000
5.02038129 -16.35340000

0.00000000 -16.33760000
0.04406171 -16.33780000
0.08812342 -16.33780000
0.13218513 -16.33800000
0.17624684 -16.33800000
0.22030856 -16.33810000
0.26437027 -16.33810000
0.30843198 -16.33830000
0.35249369 -16.33840000
0.39655540 -16.33850000
0.44061710 -16.33870000
0.48467881 -16.33880000
0.52874052 -16.33900000
0.57280223 -16.33910000
0.61686394 -16.33920000
0.66092565 -16.33940000
0.70498736 -16.33950000
0.74904907 -16.33960000
0.79311079 -16.33970000
0.83717250 -16.33970000
0.83717250 -16.33970000
0.88748512 -16.33970000
0.93779772 -16.33970000
0.98811034 -16.33960000
1.03842296 -16.33970000
1.08873557 -16.33960000
1.13904819 -16.33960000
1.13904819 -16.33960000
1.18458437 -16.33960000
1.23012055 -16.33950000
1.27565673 -16.33940000
1.32119292 -16.33930000
1.36672910 -16.33920000
1.41226528 -16.33900000
1.45780144 -16.33890000
1.50333762 -16.33880000
1.54887381 -16.33870000
1.59440999 -16.33860000
1.63994617 -16.33860000
1.68548235 -16.33850000
1.73101854 -16.33860000
1.73101854 -16.33860000
1.77531841 -16.33850000
1.81961830 -16.33850000
1.86391817 -16.33840000
1.90821805 -16.33830000
1.95251793 -16.33830000
1.99681781 -16.33820000
2.04111768 -16.33810000
2.08541757 -16.33810000
2.12971744 -16.33800000
2.17401732 -16.33800000
2.21831720 -16.33800000
2.26261708 -16.33800000
2.30691695 -16.33790000
2.35121684 -16.33790000
2.39551671 -16.33760000
2.39551671 -16.33760000
2.43864182 -16.33780000
2.48176691 -16.33790000
2.52489201 -16.33770000
2.56801710 -16.33760000
2.61114221 -16.33750000
2.65426730 -16.33740000
2.69739240 -16.33720000
2.74051751 -16.33720000
2.78364260 -16.33720000
2.82676770 -16.33720000
2.86989279 -16.33720000
2.91301790 -16.33720000
2.95614299 -16.33740000
2.99926809 -16.33740000
2.99926809 -16.33740000
3.04795325 -16.33740000
3.09663838 -16.33740000
3.14532354 -16.33750000
3.19400870 -16.33760000
3.24269385 -16.33770000
3.29137899 -16.33780000
3.34006414 -16.33790000
3.38874930 -16.33800000
3.43743443 -16.33820000
3.43743443 -16.33820000
3.48130351 -16.33830000
3.52517261 -16.33840000
3.56904169 -16.33850000
3.61291076 -16.33850000
3.65677984 -16.33850000
3.70064891 -16.33850000
3.74451799 -16.33840000
3.78838709 -16.33840000
3.83225616 -16.33830000
3.87612524 -16.33820000
3.91999431 -16.33820000
3.96386339 -16.33810000
4.00773247 -16.33800000
4.05160157 -16.33800000
4.09547064 -16.33790000
4.13933972 -16.33790000
4.18320879 -16.33760000
4.18320879 -16.33970000
4.23758671 -16.33970000
4.29196465 -16.33960000
4.34634257 -16.33940000
4.40072049 -16.33910000
4.40072049 -16.33910000
4.44498198 -16.33910000
4.48924346 -16.33890000
4.53350495 -16.33860000
4.57776643 -16.33840000
4.62202793 -16.33810000
4.66628940 -16.33800000
4.71055090 -16.33790000
4.75481237 -16.33780000
4.79907387 -16.33770000
4.84333535 -16.33760000
4.88759684 -16.33750000
4.93185832 -16.33730000
4.97611981 -16.33740000
5.02038129 -16.33740000

0.00000000 -14.61690000
0.04406171 -14.61190000
0.08812342 -14.59710000
0.13218513 -14.57250000
0.17624684 -14.53840000
0.22030856 -14.49520000
0.26437027 -14.44330000
0.30843198 -14.38320000
0.35249369 -14.31560000
0.39655540 -14.24110000
0.44061710 -14.16060000
0.48467881 -14.07510000
0.52874052 -13.98560000
0.57280223 -13.89320000
0.61686394 -13.79940000
0.66092565 -13.70550000
0.70498736 -13.61310000
0.74904907 -13.52380000
0.79311079 -13.43920000
0.83717250 -13.36860000
0.83717250 -13.36860000
0.88748512 -13.36840000
0.93779772 -13.36790000
0.98811034 -13.36710000
1.03842296 -13.36640000
1.08873557 -13.36590000
1.13904819 -13.36570000
1.13904819 -13.36570000
1.18458437 -13.41140000
1.23012055 -13.46660000
1.27565673 -13.52230000
1.32119292 -13.57660000
1.36672910 -13.62820000
1.41226528 -13.67600000
1.45780144 -13.71920000
1.50333762 -13.75690000
1.54887381 -13.78860000
1.59440999 -13.81380000
1.63994617 -13.83200000
1.68548235 -13.84310000
1.73101854 -13.84680000
1.73101854 -13.84680000
1.77531841 -13.86730000
1.81961830 -13.92080000
1.86391817 -13.99290000
1.90821805 -14.07280000
1.95251793 -14.15420000
1.99681781 -14.23340000
2.04111768 -14.30810000
2.08541757 -14.37680000
2.12971744 -14.43820000
2.17401732 -14.49140000
2.21831720 -14.53590000
2.26261708 -14.57100000
2.30691695 -14.59640000
2.35121684 -14.61180000
2.39551671 -14.61690000
2.39551671 -14.61690000
2.43864182 -14.61160000
2.48176691 -14.59580000
2.52489201 -14.56960000
2.56801710 -14.53330000
2.61114221 -14.48700000
2.65426730 -14.43120000
2.69739240 -14.36620000
2.74051751 -14.29250000
2.78364260 -14.21050000
2.82676770 -14.12090000
2.86989279 -14.02440000
2.91301790 -13.92150000
2.95614299 -13.81350000
2.99926809 -13.71530000
2.99926809 -13.71530000
3.04795325 -13.71140000
3.09663838 -13.70000000
3.14532354 -13.68320000
3.19400870 -13.66410000
3.24269385 -13.64560000
3.29137899 -13.63060000
3.34006414 -13.62360000
3.38874930 -13.63070000
3.43743443 -13.65790000
3.43743443 -13.65790000
3.48130351 -13.70210000
3.52517261 -13.76300000
3.56904169 -13.83620000
3.61291076 -13.91690000
3.65677984 -14.00100000
3.70064891 -14.08540000
3.74451799 -14.16770000
3.78838709 -14.24600000
3.83225616 -14.31910000
3.87612524 -14.38570000
3.91999431 -14.44500000
3.96386339 -14.49640000
4.00773247 -14.53910000
4.05160157 -14.57290000
4.09547064 -14.59730000
4.13933972 -14.61200000
4.18320879 -14.61690000
4.18320879 -13.36860000
4.23758671 -13.36850000
4.29196465 -13.36880000
4.34634257 -13.37250000
4.40072049 -13.38350000
4.40072049 -13.38350000
4.44498198 -13.39890000
4.48924346 -13.41970000
4.53350495 -13.44490000
4.57776643 -13.47380000
4.62202793 -13.50540000
4.66628940 -13.53900000
4.71055090 -13.57330000
4.75481237 -13.60680000
4.79907387 -13.63760000
4.84333535 -13.66440000
4.88759684 -13.68620000
4.93185832 -13.70220000
4.97611981 -13.71200000
5.02038129 -13.71530000

0.00000000 -12.47690000
0.04406171 -12.48170000
0.08812342 -12.49580000
0.13218513 -12.51810000
0.17624684 -12.54800000
0.22030856 -12.58450000
0.26437027 -12.62660000
0.30843198 -12.67310000
0.35249369 -12.72280000
0.39655540 -12.77460000
0.44061710 -12.82770000
0.48467881 -12.88130000
0.52874052 -12.93510000
0.57280223 -12.98900000
0.61686394 -13.04330000
0.66092565 -13.09890000
0.70498736 -13.15690000
0.74904907 -13.21880000
0.79311079 -13.28560000
0.83717250 -13.35000000
0.83717250 -13.35000000
0.88748512 -13.34990000
0.93779772 -13.34970000
0.98811034 -13.34940000
1.03842296 -13.34920000
1.08873557 -13.34890000
1.13904819 -13.34880000
1.13904819 -13.34880000
1.18458437 -13.30780000
1.23012055 -13.26720000
1.27565673 -13.23710000
1.32119292 -13.21960000
1.36672910 -13.21420000
1.41226528 -13.21790000
1.45780144 -13.22720000
1.50333762 -13.23910000
1.54887381 -13.25130000
1.59440999 -13.26200000
1.63994617 -13.27040000
1.68548235 -13.27570000
1.73101854 -13.27750000
1.73101854 -13.27750000
1.77531841 -13.25610000
1.81961830 -13.19990000
1.86391817 -13.12380000
1.90821805 -13.03880000
1.95251793 -12.95170000
1.99681781 -12.86690000
2.04111768 -12.78710000
2.08541757 -12.71450000
2.12971744 -12.65040000
2.17401732 -12.59590000
2.21831720 -12.55150000
2.26261708 -12.51750000
2.30691695 -12.49410000
2.35121684 -12.48090000
2.39551671 -12.47690000
2.39551671 -12.47690000
2.43864182 -12.47730000
2.48176691 -12.49420000
2.52489201 -12.54170000
2.56801710 -12.60600000
2.61114221 -12.68490000
2.65426730 -12.77640000
2.69739240 -12.87800000
2.74051751 -12.98740000
2.78364260 -13.10240000
2.82676770 -13.22110000
2.86989279 -13.34160000
2.91301790 -13.46220000
2.95614299 -13.58110000
2.99926809 -13.68290000
2.99926809 -13.68290000
3.04795325 -13.67950000
3.09663838 -13.66900000
3.14532354 -13.65050000
3.19400870 -13.62230000
3.24269385 -13.58410000
3.29137899 -13.53690000
3.34006414 -13.48180000
3.38874930 -13.41990000
3.43743443 -13.35230000
3.43743443 -13.35230000
3.48130351 -13.28730000
3.52517261 -13.21930000
3.56904169 -13.14930000
3.61291076 -13.07810000
3.65677984 -13.00680000
3.70064891 -12.93620000
3.74451799 -12.86750000
3.78838709 -12.80160000
3.83225616 -12.73960000
3.87612524 -12.68230000
3.91999431 -12.63060000
3.96386339 -12.58540000
4.00773247 -12.54740000
4.05160157 -12.51710000
4.09547064 -12.49500000
4.13933972 -12.48150000
4.18320879 -12.47690000
4.18320879 -13.35000000
4.23758671 -13.35120000
4.29196465 -13.35520000
4.34634257 -13.36240000
4.40072049 -13.37330000
4.40072049 -13.37330000
4.44498198 -13.38660000
4.48924346 -13.40560000
4.53350495 -13.43070000
4.57776643 -13.46080000
4.62202793 -13.49390000
4.66628940 -13.52770000
4.71055090 -13.56010000
4.75481237 -13.59000000
4.79907387 -13.61680000
4.84333535 -13.63970000
4.88759684 -13.65820000
4.93185832 -13.67180000
4.97611981 -13.68010000
5.02038129 -13.68290000

0.00000000 -12.47690000
0.04406171 -12.48020000
0.08812342 -12.48980000
0.13218513 -12.50550000
0.17624684 -12.52650000
0.22030856 -12.55210000
0.26437027 -12.58140000
0.30843198 -12.61330000
0.35249369 -12.64680000
0.39655540 -12.68070000
0.44061710 -12.71400000
0.48467881 -12.74580000
0.52874052 -12.77490000
0.57280223 -12.80070000
0.61686394 -12.82240000
0.66092565 -12.83950000
0.70498736 -12.85170000
0.74904907 -12.85940000
0.79311079 -12.86320000
0.83717250 -12.86430000
0.83717250 -12.86430000
0.88748512 -12.86460000
0.93779772 -12.86540000
0.98811034 -12.86640000
1.03842296 -12.86750000
1.08873557 -12.86820000
1.13904819 -12.86850000
1.13904819 -12.86850000
1.18458437 -12.86880000
1.23012055 -12.86780000
1.27565673 -12.86200000
1.32119292 -12.84830000
1.36672910 -12.82660000
1.41226528 -12.79930000
1.45780144 -12.76990000
1.50333762 -12.74110000
1.54887381 -12.71530000
1.59440999 -12.69390000
1.63994617 -12.67810000
1.68548235 -12.66830000
1.73101854 -12.66500000
1.73101854 -12.66500000
1.77531841 -12.66330000
1.81961830 -12.65820000
1.86391817 -12.64990000
1.90821805 -12.63860000
1.95251793 -12.62460000
1.99681781 -12.60830000
2.04111768 -12.59030000
2.08541757 -12.57120000
2.12971744 -12.55180000
2.17401732 -12.53280000
2.21831720 -12.51520000
2.26261708 -12.49990000
2.30691695 -12.48780000
2.35121684 -12.47980000
2.39551671 -12.47690000
2.39551671 -12.47690000
2.43864182 -12.47730000
2.48176691 -12.47880000
2.52489201 -12.48100000
2.56801710 -12.48400000
2.61114221 -12.48760000
2.65426730 -12.49160000
2.69739240 -12.49580000
2.74051751 -12.50000000
2.78364260 -12.50400000
2.82676770 -12.50760000
2.86989279 -12.51060000
2.91301790 -12.51280000
2.95614299 -12.51420000
2.99926809 -12.51470000
2.99926809 -12.51470000
3.04795325 -12.52410000
3.09663838 -12.55180000
3.14532354 -12.59600000
3.19400870 -12.65370000
3.24269385 -12.72070000
3.29137899 -12.79150000
3.34006414 -12.85890000
3.38874930 -12.91430000
3.43743443 -12.94980000
3.43743443 -12.94980000
3.48130351 -12.96100000
3.52517261 -12.95340000
3.56904169 -12.93060000
3.61291076 -12.89710000
3.65677984 -12.85640000
3.70064891 -12.81170000
3.74451799 -12.76520000
3.78838709 -12.71880000
3.83225616 -12.67380000
3.87612524 -12.63160000
3.91999431 -12.59310000
3.96386339 -12.55920000
4.00773247 -12.53050000
4.05160157 -12.50750000
4.09547064 -12.49070000
4.13933972 -12.48040000
4.18320879 -12.47690000
4.18320879 -12.86430000
4.23758671 -12.86550000
4.29196465 -12.86830000
4.34634257 -12.87010000
4.40072049 -12.86760000
4.40072049 -12.86760000
4.44498198 -12.85980000
4.48924346 -12.84520000
4.53350495 -12.82360000
4.57776643 -12.79540000
4.62202793 -12.76200000
4.66628940 -12.72500000
4.71055090 -12.68630000
4.75481237 -12.64790000
4.79907387 -12.61160000
4.84333535 -12.57910000
4.88759684 -12.55200000
4.93185832 -12.53160000
4.97611981 -12.51900000
5.02038129 -12.51470000

0.00000000 -12.45510000
0.04406171 -12.45470000
0.08812342 -12.45390000
0.13218513 -12.45340000
0.17624684 -12.45350000
0.22030856 -12.45460000
0.26437027 -12.45740000
0.30843198 -12.46230000
0.35249369 -12.47010000
0.39655540 -12.48140000
0.44061710 -12.49680000
0.48467881 -12.51640000
0.52874052 -12.54040000
0.57280223 -12.56830000
0.61686394 -12.59900000
0.66092565 -12.63080000
0.70498736 -12.66110000
0.74904907 -12.68670000
0.79311079 -12.70420000
0.83717250 -12.71050000
0.83717250 -12.71050000
0.88748512 -12.71060000
0.93779772 -12.71090000
0.98811034 -12.71140000
1.03842296 -12.71180000
1.08873557 -12.71210000
1.13904819 -12.71220000
1.13904819 -12.71220000
1.18458437 -12.70810000
1.23012055 -12.69700000
1.27565673 -12.68140000
1.32119292 -12.66380000
1.36672910 -12.64590000
1.41226528 -12.62880000
1.45780144 -12.61340000
1.50333762 -12.59990000
1.54887381 -12.58880000
1.59440999 -12.58000000
1.63994617 -12.57380000
1.68548235 -12.57000000
1.73101854 -12.56870000
1.73101854 -12.56870000
1.77531841 -12.56760000
1.81961830 -12.56410000
1.86391817 -12.55840000
1.90821805 -12.55070000
1.95251793 -12.54140000
1.99681781 -12.53090000
2.04111768 -12.51950000
2.08541757 -12.50770000
2.12971744 -12.49610000
2.17401732 -12.48520000
2.21831720 -12.47550000
2.26261708 -12.46740000
2.30691695 -12.46110000
2.35121684 -12.45680000
2.39551671 -12.45510000
2.39551671 -12.45510000
2.43864182 -12.46500000
2.48176691 -12.47880000
2.52489201 -12.48100000
2.56801710 -12.48400000
2.61114221 -12.48760000
2.65426730 -12.49160000
2.69739240 -12.49580000
2.74051751 -12.50000000
2.78364260 -12.50400000
2.82676770 -12.50760000
2.86989279 -12.51060000
2.91301790 -12.51280000
2.95614299 -12.51420000
2.99926809 -12.51470000
2.99926809 -12.51470000
3.04795325 -12.51400000
3.09663838 -12.51190000
3.14532354 -12.50850000
3.19400870 -12.50400000
3.24269385 -12.49860000
3.29137899 -12.49250000
3.34006414 -12.48600000
3.38874930 -12.47940000
3.43743443 -12.47290000
3.43743443 -12.47290000
3.48130351 -12.46740000
3.52517261 -12.46240000
3.56904169 -12.45800000
3.61291076 -12.45440000
3.65677984 -12.45150000
3.70064891 -12.44950000
3.74451799 -12.44820000
3.78838709 -12.44760000
3.83225616 -12.44760000
3.87612524 -12.44810000
3.91999431 -12.44900000
3.96386339 -12.45010000
4.00773247 -12.45130000
4.05160157 -12.45250000
4.09547064 -12.45370000
4.13933972 -12.45470000
4.18320879 -12.45510000
4.18320879 -12.71050000
4.23758671 -12.71280000
4.29196465 -12.71890000
4.34634257 -12.72610000
4.40072049 -12.73110000
4.40072049 -12.73110000
4.44498198 -12.73110000
4.48924346 -12.72600000
4.53350495 -12.71540000
4.57776643 -12.69960000
4.62202793 -12.67930000
4.66628940 -12.65590000
4.71055090 -12.63070000
4.75481237 -12.60520000
4.79907387 -12.58070000
4.84333535 -12.55870000
4.88759684 -12.54020000
4.93185832 -12.52630000
4.97611981 -12.51760000
5.02038129 -12.51470000

0.00000000 -7.57710000
0.04406171 -7.57540000
0.08812342 -7.57020000
0.13218513 -7.56200000
0.17624684 -7.55150000
0.22030856 -7.53980000
0.26437027 -7.52880000
0.30843198 -7.52190000
0.35249369 -7.52170000
0.39655540 -7.52650000
0.44061710 -7.53340000
0.48467881 -7.54030000
0.52874052 -7.54640000
0.57280223 -7.55180000
0.61686394 -7.55620000
0.66092565 -7.55980000
0.70498736 -7.56250000
0.74904907 -7.56460000
0.79311079 -7.56570000
0.83717250 -7.56610000
0.83717250 -7.56610000
0.88748512 -7.56560000
0.93779772 -7.56430000
0.98811034 -7.56260000
1.03842296 -7.56070000
1.08873557 -7.55920000
1.13904819 -7.55860000
1.13904819 -7.55860000
1.18458437 -7.55980000
1.23012055 -7.56330000
1.27565673 -7.56910000
1.32119292 -7.57660000
1.36672910 -7.58550000
1.41226528 -7.59500000
1.45780144 -7.60470000
1.50333762 -7.61380000
1.54887381 -7.62180000
1.59440999 -7.62860000
1.63994617 -7.63360000
1.68548235 -7.63670000
1.73101854 -7.63780000
1.73101854 -7.63780000
1.77531841 -7.63580000
1.81961830 -7.63040000
1.86391817 -7.62150000
1.90821805 -7.60980000
1.95251793 -7.59630000
1.99681781 -7.58270000
2.04111768 -7.57170000
2.08541757 -7.56540000
2.12971744 -7.56400000
2.17401732 -7.56550000
2.21831720 -7.56840000
2.26261708 -7.57170000
2.30691695 -7.57460000
2.35121684 -7.57650000
2.39551671 -7.57710000
2.39551671 -7.57710000
2.43864182 -7.58040000
2.48176691 -7.58900000
2.52489201 -7.60020000
2.56801710 -7.61180000
2.61114221 -7.62220000
2.65426730 -7.63050000
2.69739240 -7.63670000
2.74051751 -7.64070000
2.78364260 -7.64300000
2.82676770 -7.64400000
2.86989279 -7.64400000
2.91301790 -7.64360000
2.95614299 -7.64320000
2.99926809 -7.64300000
2.99926809 -7.64300000
3.04795325 -7.64240000
3.09663838 -7.64060000
3.14532354 -7.63790000
3.19400870 -7.63460000
3.24269385 -7.63190000
3.29137899 -7.63130000
3.34006414 -7.63430000
3.38874930 -7.63910000
3.43743443 -7.64270000
3.43743443 -7.64270000
3.48130351 -7.64350000
3.52517261 -7.64130000
3.56904169 -7.63620000
3.61291076 -7.62810000
3.65677984 -7.61700000
3.70064891 -7.60360000
3.74451799 -7.58850000
3.78838709 -7.57270000
3.83225616 -7.55780000
3.87612524 -7.54670000
3.91999431 -7.54280000
3.96386339 -7.54620000
4.00773247 -7.55400000
4.05160157 -7.56280000
4.09547064 -7.57040000
4.13933972 -7.57540000
4.18320879 -7.57710000
4.18320879 -7.56610000
4.23758671 -7.56690000
4.29196465 -7.56900000
4.34634257 -7.57260000
4.40072049 -7.57740000
4.40072049 -7.57740000
4.44498198 -7.58200000
4.48924346 -7.58690000
4.53350495 -7.59340000
4.57776643 -7.60190000
4.62202793 -7.60890000
4.66628940 -7.61520000
4.71055090 -7.62110000
4.75481237 -7.62640000
4.79907387 -7.63120000
4.84333535 -7.63530000
4.88759684 -7.63860000
4.93185832 -7.64100000
4.97611981 -7.64250000
5.02038129 -7.64300000

0.00000000 -7.42800000
0.04406171 -7.42820000
0.08812342 -7.42900000
0.13218513 -7.43160000
0.17624684 -7.43890000
0.22030856 -7.44920000
0.26437027 -7.45840000
0.30843198 -7.46260000
0.35249369 -7.45900000
0.39655540 -7.44990000
0.44061710 -7.43970000
0.48467881 -7.43230000
0.52874052 -7.42960000
0.57280223 -7.43080000
0.61686394 -7.43590000
0.66092565 -7.44350000
0.70498736 -7.45130000
0.74904907 -7.45800000
0.79311079 -7.46230000
0.83717250 -7.46390000
0.83717250 -7.46390000
0.88748512 -7.46420000
0.93779772 -7.46490000
0.98811034 -7.46600000
1.03842296 -7.46700000
1.08873557 -7.46770000
1.13904819 -7.46800000
1.13904819 -7.46800000
1.18458437 -7.47070000
1.23012055 -7.47630000
1.27565673 -7.48160000
1.32119292 -7.48540000
1.36672910 -7.48770000
1.41226528 -7.48880000
1.45780144 -7.48910000
1.50333762 -7.48870000
1.54887381 -7.48800000
1.59440999 -7.48720000
1.63994617 -7.48650000
1.68548235 -7.48600000
1.73101854 -7.48590000
1.73101854 -7.48590000
1.77531841 -7.48700000
1.81961830 -7.48990000
1.86391817 -7.49380000
1.90821805 -7.49770000
1.95251793 -7.50060000
1.99681781 -7.50080000
2.04111768 -7.49670000
2.08541757 -7.48670000
2.12971744 -7.47220000
2.17401732 -7.45590000
2.21831720 -7.44100000
2.26261708 -7.43090000
2.30691695 -7.42780000
2.35121684 -7.42790000
2.39551671 -7.42800000
2.39551671 -7.42800000
2.43864182 -7.42650000
2.48176691 -7.42290000
2.52489201 -7.41890000
2.56801710 -7.41620000
2.61114221 -7.41530000
2.65426730 -7.41600000
2.69739240 -7.42030000
2.74051751 -7.42460000
2.78364260 -7.42880000
2.82676770 -7.43240000
2.86989279 -7.43550000
2.91301790 -7.43770000
2.95614299 -7.43910000
2.99926809 -7.43960000
2.99926809 -7.43960000
3.04795325 -7.46170000
3.09663838 -7.48730000
3.14532354 -7.51360000
3.19400870 -7.53800000
3.24269385 -7.55780000
3.29137899 -7.57000000
3.34006414 -7.57280000
3.38874930 -7.56760000
3.43743443 -7.55740000
3.43743443 -7.55750000
3.48130351 -7.54580000
3.52517261 -7.53250000
3.56904169 -7.51840000
3.61291076 -7.50380000
3.65677984 -7.48960000
3.70064891 -7.47650000
3.74451799 -7.46610000
3.78838709 -7.45980000
3.83225616 -7.45860000
3.87612524 -7.45910000
3.91999431 -7.45560000
3.96386339 -7.44690000
4.00773247 -7.43620000
4.05160157 -7.43010000
4.09547064 -7.42870000
4.13933972 -7.42830000
4.18320879 -7.42800000
4.18320879 -7.46390000
4.23758671 -7.47210000
4.29196465 -7.49330000
4.34634257 -7.52020000
4.40072049 -7.54690000
4.40072049 -7.54690000
4.44498198 -7.56580000
4.48924346 -7.58100000
4.53350495 -7.59030000
4.57776643 -7.59290000
4.62202793 -7.59210000
4.66628940 -7.58720000
4.71055090 -7.57790000
4.75481237 -7.56440000
4.79907387 -7.54700000
4.84333535 -7.52670000
4.88759684 -7.50430000
4.93185832 -7.48120000
4.97611981 -7.45900000
5.02038129 -7.43960000

0.00000000 -7.40000000
0.04406171 -7.40240000
0.08812342 -7.40860000
0.13218513 -7.41560000
0.17624684 -7.41980000
0.22030856 -7.42100000
0.26437027 -7.42140000
0.30843198 -7.42150000
0.35249369 -7.42140000
0.39655540 -7.42090000
0.44061710 -7.41980000
0.48467881 -7.41740000
0.52874052 -7.41640000
0.57280223 -7.41860000
0.61686394 -7.42030000
0.66092565 -7.42090000
0.70498736 -7.42080000
0.74904907 -7.42070000
0.79311079 -7.42060000
0.83717250 -7.42050000
0.83717250 -7.42050000
0.88748512 -7.42170000
0.93779772 -7.42490000
0.98811034 -7.42910000
1.03842296 -7.43340000
1.08873557 -7.43660000
1.13904819 -7.43780000
1.13904819 -7.43780000
1.18458437 -7.43460000
1.23012055 -7.42800000
1.27565673 -7.42150000
1.32119292 -7.41670000
1.36672910 -7.41470000
1.41226528 -7.41570000
1.45780144 -7.41920000
1.50333762 -7.42430000
1.54887381 -7.42990000
1.59440999 -7.43520000
1.63994617 -7.43960000
1.68548235 -7.44230000
1.73101854 -7.44330000
1.73101854 -7.44330000
1.77531841 -7.44220000
1.81961830 -7.43940000
1.86391817 -7.43550000
1.90821805 -7.43120000
1.95251793 -7.42700000
1.99681781 -7.42310000
2.04111768 -7.41970000
2.08541757 -7.41680000
2.12971744 -7.41500000
2.17401732 -7.41430000
2.21831720 -7.41450000
2.26261708 -7.41290000
2.30691695 -7.40750000
2.35121684 -7.40210000
2.39551671 -7.40000000
2.39551671 -7.40000000
2.43864182 -7.40060000
2.48176691 -7.40210000
2.52489201 -7.40450000
2.56801710 -7.40780000
2.61114221 -7.41160000
2.65426730 -7.41590000
2.69739240 -7.42030000
2.74051751 -7.42460000
2.78364260 -7.42880000
2.82676770 -7.43240000
2.86989279 -7.43550000
2.91301790 -7.43770000
2.95614299 -7.43910000
2.99926809 -7.43960000
2.99926809 -7.43960000
3.04795325 -7.43940000
3.09663838 -7.43880000
3.14532354 -7.43770000
3.19400870 -7.43620000
3.24269385 -7.43410000
3.29137899 -7.43190000
3.34006414 -7.42940000
3.38874930 -7.42680000
3.43743443 -7.42440000
3.43743443 -7.42440000
3.48130351 -7.42240000
3.52517261 -7.42090000
3.56904169 -7.41990000
3.61291076 -7.41960000
3.65677984 -7.42010000
3.70064891 -7.42180000
3.74451799 -7.42490000
3.78838709 -7.42780000
3.83225616 -7.42830000
3.87612524 -7.42740000
3.91999431 -7.42660000
3.96386339 -7.42590000
4.00773247 -7.42420000
4.05160157 -7.41800000
4.09547064 -7.40910000
4.13933972 -7.40250000
4.18320879 -7.40000000
4.18320879 -7.42050000
4.23758671 -7.42220000
4.29196465 -7.42670000
4.34634257 -7.43280000
4.40072049 -7.43930000
4.40072049 -7.43930000
4.44498198 -7.44430000
4.48924346 -7.44850000
4.53350495 -7.45160000
4.57776643 -7.45350000
4.62202793 -7.45440000
4.66628940 -7.45450000
4.71055090 -7.45370000
4.75481237 -7.45220000
4.79907387 -7.45010000
4.84333535 -7.44750000
4.88759684 -7.44470000
4.93185832 -7.44210000
4.97611981 -7.44030000
5.02038129 -7.43960000

0.00000000 -7.40000000
0.04406171 -7.40020000
0.08812342 -7.40050000
0.13218513 -7.40090000
0.17624684 -7.40110000
0.22030856 -7.40090000
0.26437027 -7.40050000
0.30843198 -7.40010000
0.35249369 -7.39990000
0.39655540 -7.40010000
0.44061710 -7.40120000
0.48467881 -7.40200000
0.52874052 -7.39930000
0.57280223 -7.39280000
0.61686394 -7.38570000
0.66092565 -7.37970000
0.70498736 -7.37500000
0.74904907 -7.37170000
0.79311079 -7.36970000
0.83717250 -7.36910000
0.83717250 -7.36910000
0.88748512 -7.36970000
0.93779772 -7.37120000
0.98811034 -7.37310000
1.03842296 -7.37500000
1.08873557 -7.37620000
1.13904819 -7.37660000
1.13904819 -7.37660000
1.18458437 -7.37680000
1.23012055 -7.37720000
1.27565673 -7.37780000
1.32119292 -7.37840000
1.36672910 -7.37900000
1.41226528 -7.37940000
1.45780144 -7.37990000
1.50333762 -7.38050000
1.54887381 -7.38120000
1.59440999 -7.38190000
1.63994617 -7.38260000
1.68548235 -7.38300000
1.73101854 -7.38310000
1.73101854 -7.38310000
1.77531841 -7.38330000
1.81961830 -7.38370000
1.86391817 -7.38450000
1.90821805 -7.38570000
1.95251793 -7.38740000
1.99681781 -7.38960000
2.04111768 -7.39240000
2.08541757 -7.39540000
2.12971744 -7.39840000
2.17401732 -7.40060000
2.21831720 -7.40140000
2.26261708 -7.40130000
2.30691695 -7.40070000
2.35121684 -7.40030000
2.39551671 -7.40000000
2.39551671 -7.40000000
2.43864182 -7.40060000
2.48176691 -7.40210000
2.52489201 -7.40450000
2.56801710 -7.40780000
2.61114221 -7.41160000
2.65426730 -7.41590000
2.69739240 -7.41810000
2.74051751 -7.42120000
2.78364260 -7.42490000
2.82676770 -7.42880000
2.86989279 -7.43230000
2.91301790 -7.43520000
2.95614299 -7.43710000
2.99926809 -7.43780000
2.99926809 -7.43780000
3.04795325 -7.42050000
3.09663838 -7.40800000
3.14532354 -7.40070000
3.19400870 -7.39580000
3.24269385 -7.39190000
3.29137899 -7.38850000
3.34006414 -7.38590000
3.38874930 -7.38440000
3.43743443 -7.38410000
3.43743443 -7.38410000
3.48130351 -7.38500000
3.52517261 -7.38720000
3.56904169 -7.39050000
3.61291076 -7.39470000
3.65677984 -7.39940000
3.70064891 -7.40400000
3.74451799 -7.40730000
3.78838709 -7.40890000
3.83225616 -7.40880000
3.87612524 -7.40750000
3.91999431 -7.40550000
3.96386339 -7.40360000
4.00773247 -7.40200000
4.05160157 -7.40110000
4.09547064 -7.40050000
4.13933972 -7.40020000
4.18320879 -7.40000000
4.18320879 -7.36910000
4.23758671 -7.36900000
4.29196465 -7.36870000
4.34634257 -7.36850000
4.40072049 -7.36830000
4.40072049 -7.36830000
4.44498198 -7.36840000
4.48924346 -7.36850000
4.53350495 -7.36880000
4.57776643 -7.36940000
4.62202793 -7.37050000
