#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120  76
# Band-Index    1
   2.44381    -14.332000  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   2.45943    -14.331108  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   2.47504    -14.330077  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   2.49065    -14.328928  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   2.50627    -14.327673  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   2.52188    -14.326389  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   2.53749    -14.325076  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   2.55311    -14.323696  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   2.56872    -14.322351  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   2.58433    -14.321049  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   2.59995    -14.319911  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   2.61556    -14.318961  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   2.63117    -14.318208  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   2.64679    -14.317732  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.097
   2.66240    -14.317520  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
 
# Band-Index    2
   2.66240    -14.317520  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   2.64679    -14.317730  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.099
   2.63117    -14.318203  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   2.61556    -14.318951  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   2.59995    -14.319894  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.099
   2.58433    -14.321025  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   2.56872    -14.322319  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   2.55311    -14.323656  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   2.53749    -14.325029  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   2.52188    -14.326335  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   2.50627    -14.327614  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   2.49065    -14.328864  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   2.47504    -14.330009  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   2.45943    -14.331036  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   2.44381    -14.331925  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   2.42820    -14.332660  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   2.41258    -14.333253  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.102
   2.39697    -14.333678  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   2.38136    -14.333908  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   2.36574    -14.333995  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   2.36574    -14.333995  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   2.34366    -14.327090  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
