#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  84  76
# Band-Index:    1
   1.03207    -16.491952  0.084  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   0.99904    -16.480431  0.084  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.088
   0.96601    -16.468746  0.084  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.088
   0.93298    -16.457036  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   0.89995    -16.445440  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   0.86692    -16.434115  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   0.83389    -16.423262  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   0.80086    -16.412954  0.076  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   0.80086    -16.412960  0.076  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   0.75902    -16.418397  0.076  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   0.71719    -16.431545  0.076  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   0.67535    -16.441091  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   0.63351    -16.446897  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   0.59167    -16.448834  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   0.59167    -16.448834  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   0.55880    -16.450402  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   0.52593    -16.454919  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   0.49306    -16.461894  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   0.46019    -16.470735  0.080  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   0.42732    -16.480795  0.084  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.088
   0.39445    -16.491541  0.084  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.088
   0.36158    -16.502482  0.084  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.088
   0.32871    -16.513303  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.088
   0.29584    -16.523703  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   0.26297    -16.533458  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   0.23009    -16.542396  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.092
   0.19722    -16.550370  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.16435    -16.557265  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   0.13148    -16.563022  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   0.09861    -16.567554  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   0.06574    -16.570820  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   0.03287    -16.572797  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   0.00000    -16.573469  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.098
 
# Band-Index:    3
   0.00000    -16.573468  0.094  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.03287    -16.572795  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
