#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  84  76
# Band-Index:    1
   1.39539    -16.572334  0.002  0.000  0.000  0.000  0.000  0.008  0.202  0.008  0.604  0.822
   1.42842    -16.573468  0.002  0.000  0.000  0.000  0.008  0.004  0.576  0.000  0.230  0.822
   1.42842    -16.573468  0.002  0.000  0.000  0.000  0.008  0.004  0.576  0.000  0.230  0.822
   1.46045    -16.572542  0.002  0.000  0.000  0.000  0.006  0.008  0.481  0.000  0.325  0.823
   1.49247    -16.569809  0.002  0.000  0.000  0.000  0.006  0.008  0.481  0.000  0.325  0.822
   1.52450    -16.565280  0.002  0.000  0.000  0.000  0.006  0.008  0.480  0.000  0.327  0.823
   1.55653    -16.558979  0.002  0.000  0.000  0.000  0.007  0.008  0.480  0.000  0.328  0.823
   1.58855    -16.550964  0.002  0.000  0.000  0.000  0.007  0.008  0.479  0.000  0.330  0.825
   1.62058    -16.541297  0.002  0.000  0.000  0.000  0.007  0.008  0.478  0.000  0.332  0.829
   1.65260    -16.530071  0.002  0.000  0.000  0.000  0.006  0.007  0.477  0.000  0.335  0.830
   1.68463    -16.517420  0.002  0.000  0.000  0.000  0.006  0.008  0.476  0.000  0.340  0.832
   1.71665    -16.503493  0.002  0.000  0.000  0.000  0.006  0.008  0.475  0.000  0.344  0.835
   1.74868    -16.488510  0.002  0.000  0.000  0.000  0.006  0.008  0.471  0.000  0.351  0.838
   1.78070    -16.472793  0.002  0.000  0.000  0.000  0.007  0.008  0.466  0.000  0.357  0.841
   1.81273    -16.456846  0.002  0.000  0.000  0.000  0.007  0.009  0.459  0.000  0.366  0.844
   1.84475    -16.441429  0.002  0.000  0.000  0.000  0.007  0.010  0.450  0.000  0.378  0.848
   1.87678    -16.427837  0.002  0.000  0.000  0.000  0.007  0.010  0.441  0.000  0.388  0.851
   1.90880    -16.418021  0.002  0.000  0.000  0.000  0.008  0.011  0.433  0.000  0.398  0.853
   1.94083    -16.414357  0.002  0.000  0.000  0.000  0.008  0.012  0.430  0.000  0.401  0.854
   1.94083    -16.414357  0.002  0.000  0.000  0.000  0.008  0.012  0.430  0.000  0.401  0.854
   1.97569    -16.413621  0.001  0.000  0.000  0.000  0.003  0.013  0.368  0.003  0.462  0.854
   2.01056    -16.411454  0.001  0.000  0.000  0.000  0.003  0.013  0.375  0.003  0.460  0.855
   2.04542    -16.407938  0.001  0.000  0.000  0.000  0.003  0.011  0.382  0.003  0.453  0.854
   2.08029    -16.403195  0.001  0.000  0.000  0.000  0.004  0.011  0.393  0.004  0.444  0.856
   2.11515    -16.397425  0.001  0.000  0.000  0.000  0.004  0.009  0.409  0.004  0.431  0.857
   2.15002    -16.390829  0.001  0.000  0.000  0.000  0.004  0.007  0.428  0.004  0.413  0.859
